97,경기,경원권,동두천시,동두천시,"""2,055,000""","""2,055,000""","""2,040,000""","""2,040,000""","""2,027,000""","""2,027,000""","""1,976,000""","""1,960,000""","""1,955,000""","""1,909,000""","""1,904,000""","""1,906,000""","""1,894,000""","""1,858,000""","""1,838,000""","""1,837,000""","""1,832,000""","""1,828,000""","""1,822,000""","""1,817,000""","""1,815,000""","""1,817,000""","""1,819,000""","""1,817,000""","""1,836,000""","""1,835,000""","""1,844,000""","""1,846,000""","""1,841,000""","""1,838,000""","""1,834,000""","""1,831,000""","""1,832,000""","""1,835,000""","""1,839,000""","""1,843,000""","""1,842,000""","""1,844,000""","""1,847,000""","""1,853,000""","""1,856,000""","""1,859,000""","""1,833,000""","""1,832,000""","""1,832,000""","""1,832,000""","""1,833,000""","""1,835,000""","""1,834,000""","""1,834,000""","""1,833,000""","""1,837,000""","""1,841,000""","""1,843,000""","""1,849,000""","""1,852,000""","""1,857,000""","""1,860,000""","""1,869,000""","""1,871,000""","""1,873,000""","""1,873,000""","""1,874,000""","""1,878,000""","""1,885,000""","""1,892,000""","""1,897,000""","""1,902,000""","""1,904,000""","""1,906,000""","""1,909,000""","""2,105,000""","""2,107,000""","""2,108,000""","""2,110,000""","""2,110,000""","""2,106,000""","""2,106,000""","""2,100,000""","""2,097,000""","""2,096,000""","""2,089,000""","""2,086,000""","""2,083,000""","""2,103,000""","""2,101,000""","""2,101,000""","""2,099,000""","""2,096,000""","""2,095,000""","""2,091,000""","""2,083,000""","""2,076,000""","""2,071,000""","""2,065,000""","""2,062,000""","""2,104,000""","""2,097,000""","""2,098,000""","""2,094,000""","""2,087,000""","""2,079,000""","""2,076,000""","""2,080,000""","""2,081,000""","""2,080,000""","""2,079,000""","""2,080,000""","""2,113,000""","""2,172,000""","""2,214,000""","""2,248,000""","""2,282,000""","""2,345,000""","""2,914,000""","""2,999,000""","""3,057,000""","""3,083,000""","""3,092,000""","""3,085,000""","""3,081,000""","""3,080,000""","""3,077,000""","""3,071,000""","""3,065,000""","""3,057,000""","""3,045,000""","""3,022,000""","""2,981,000""","""2,904,000""","""2,797,000""","""2,664,000""","""2,606,000""","""2,549,000""","""2,512,000""","""2,484,000""","""2,454,000""","""2,436,000""","""2,411,000""","""2,382,000""","""2,377,000""","""2,372,000""","""2,364,000""","""2,351,000""","""2,339,000""","""2,331,000""","""2,327,000""","""2,324,000""","""2,326,000""","""2,326,000""","""2,332,032""","""2,335,527""","""2,338,331""","""2,339,553""","""2,337,585""","""2,335,786""","""2,333,370""","""2,330,668""","""2,328,885""","""2,358,559""","""2,358,592""","""2,357,201""","""2,351,485""","""2,346,097""","""2,341,209""","""2,337,282""","""2,334,720"""
98,경기,경원권,양주시,양주시,"""2,180,000""","""2,179,000""","""2,173,000""","""2,167,000""","""2,168,000""","""2,168,000""","""2,139,000""","""2,139,000""","""2,110,000""","""2,109,000""","""2,078,000""","""2,043,000""","""1,991,000""","""1,984,000""","""1,976,000""","""1,983,000""","""1,989,000""","""1,993,000""","""1,978,000""","""1,968,000""","""1,968,000""","""1,975,000""","""1,978,000""","""1,975,000""","""1,976,000""","""1,973,000""","""1,975,000""","""1,971,000""","""1,968,000""","""1,963,000""","""1,959,000""","""1,955,000""","""1,957,000""","""1,960,000""","""1,962,000""","""1,964,000""","""1,967,000""","""1,968,000""","""1,973,000""","""1,979,000""","""1,983,000""","""1,992,000""","""2,007,000""","""2,016,000""","""2,027,000""","""2,038,000""","""2,051,000""","""2,057,000""","""2,059,000""","""2,062,000""","""2,066,000""","""2,071,000""","""2,076,000""","""2,083,000""","""2,089,000""","""2,093,000""","""2,100,000""","""2,110,000""","""2,118,000""","""2,120,000""","""2,120,000""","""2,120,000""","""2,121,000""","""2,122,000""","""2,127,000""","""2,132,000""","""2,136,000""","""2,142,000""","""2,142,000""","""2,144,000""","""2,149,000""","""2,272,000""","""2,273,000""","""2,274,000""","""2,275,000""","""2,276,000""","""2,276,000""","""2,273,000""","""2,271,000""","""2,266,000""","""2,263,000""","""2,261,000""","""2,255,000""","""2,253,000""","""2,403,000""","""2,404,000""","""2,401,000""","""2,382,000""","""2,371,000""","""2,357,000""","""2,342,000""","""2,336,000""","""2,336,000""","""2,329,000""","""2,326,000""","""2,321,000""","""2,555,000""","""2,558,000""","""2,566,000""","""2,570,000""","""2,578,000""","""2,622,000""","""2,628,000""","""2,641,000""","""2,654,000""","""2,666,000""","""2,686,000""","""2,714,000""","""2,830,000""","""2,969,000""","""3,015,000""","""3,034,000""","""3,054,000""","""3,131,000""","""4,038,000""","""4,118,000""","""4,197,000""","""4,273,000""","""4,306,000""","""4,308,000""","""4,307,000""","""4,306,000""","""4,307,000""","""4,301,000""","""4,288,000""","""4,278,000""","""4,252,000""","""4,186,000""","""4,099,000""","""3,996,000""","""3,835,000""","""3,570,000""","""3,561,000""","""3,503,000""","""3,463,000""","""3,428,000""","""3,382,000""","""3,359,000""","""3,345,000""","""3,346,000""","""3,371,000""","""3,380,000""","""3,392,000""","""3,386,000""","""3,548,000""","""3,542,000""","""3,541,000""","""3,534,000""","""3,516,000""","""3,516,000""","""3,515,057""","""3,519,683""","""3,529,144""","""3,531,325""","""3,541,202""","""3,545,707""","""3,545,950""","""3,543,423""","""3,546,937""","""3,726,795""","""3,721,073""","""3,719,128""","""3,716,164""","""3,715,711""","""3,715,166""","""3,719,468""","""3,720,661"""
99,경기,경원권,의정부시,의정부시,"""2,897,000""","""2,900,000""","""2,897,000""","""2,891,000""","""2,882,000""","""2,880,000""","""2,848,000""","""2,833,000""","""2,827,000""","""2,809,000""","""2,798,000""","""2,772,000""","""2,749,000""","""2,737,000""","""2,720,000""","""2,702,000""","""2,703,000""","""2,696,000""","""2,674,000""","""2,662,000""","""2,659,000""","""2,663,000""","""2,660,000""","""2,655,000""","""2,656,000""","""2,662,000""","""2,666,000""","""2,661,000""","""2,658,000""","""2,656,000""","""2,655,000""","""2,654,000""","""2,656,000""","""2,662,000""","""2,667,000""","""2,671,000""","""2,674,000""","""2,678,000""","""2,684,000""","""2,700,000""","""2,710,000""","""2,727,000""","""2,751,000""","""2,766,000""","""2,784,000""","""2,797,000""","""2,812,000""","""2,817,000""","""2,819,000""","""2,819,000""","""2,820,000""","""2,827,000""","""2,836,000""","""2,848,000""","""2,854,000""","""2,862,000""","""2,866,000""","""2,875,000""","""2,881,000""","""2,884,000""","""2,885,000""","""2,885,000""","""2,886,000""","""2,889,000""","""2,897,000""","""2,904,000""","""2,910,000""","""2,916,000""","""2,919,000""","""2,921,000""","""2,926,000""","""3,261,000""","""3,261,000""","""3,262,000""","""3,263,000""","""3,263,000""","""3,264,000""","""3,266,000""","""3,266,000""","""3,267,000""","""3,268,000""","""3,268,000""","""3,271,000""","""3,271,000""","""3,330,000""","""3,329,000""","""3,328,000""","""3,292,000""","""3,290,000""","""3,287,000""","""3,286,000""","""3,284,000""","""3,284,000""","""3,287,000""","""3,289,000""","""3,295,000""","""3,473,000""","""3,475,000""","""3,479,000""","""3,483,000""","""3,488,000""","""3,505,000""","""3,537,000""","""3,573,000""","""3,613,000""","""3,641,000""","""3,677,000""","""3,723,000""","""3,796,000""","""3,941,000""","""4,043,000""","""4,099,000""","""4,146,000""","""4,264,000""","""5,227,000""","""5,329,000""","""5,393,000""","""5,460,000""","""5,498,000""","""5,508,000""","""5,505,000""","""5,502,000""","""5,499,000""","""5,497,000""","""5,490,000""","""5,478,000""","""5,461,000""","""5,401,000""","""5,318,000""","""5,222,000""","""5,120,000""","""4,876,000""","""4,770,000""","""4,679,000""","""4,574,000""","""4,505,000""","""4,448,000""","""4,416,000""","""4,396,000""","""4,394,000""","""4,393,000""","""4,389,000""","""4,377,000""","""4,374,000""","""4,460,000""","""4,449,000""","""4,436,000""","""4,428,000""","""4,416,000""","""4,417,000""","""4,422,111""","""4,428,197""","""4,429,943""","""4,431,064""","""4,427,877""","""4,427,436""","""4,418,793""","""4,409,675""","""4,406,107""","""4,535,144""","""4,528,028""","""4,523,647""","""4,522,856""","""4,527,920""","""4,530,814""","""4,532,110""","""4,535,480"""
100,인천,인천,인천,인천,"""2,733,000""","""2,726,000""","""2,721,000""","""2,715,000""","""2,702,000""","""2,689,000""","""2,671,000""","""2,653,000""","""2,639,000""","""2,621,000""","""2,608,000""","""2,588,000""","""2,567,000""","""2,552,000""","""2,541,000""","""2,546,000""","""2,549,000""","""2,549,000""","""2,548,000""","""2,544,000""","""2,547,000""","""2,567,000""","""2,579,000""","""2,586,000""","""2,648,000""","""2,657,000""","""2,675,000""","""2,681,000""","""2,685,000""","""2,686,000""","""2,689,000""","""2,695,000""","""2,704,000""","""2,713,000""","""2,721,000""","""2,725,000""","""2,733,000""","""2,740,000""","""2,754,000""","""2,776,000""","""2,792,000""","""2,811,000""","""2,932,000""","""2,942,000""","""2,953,000""","""2,963,000""","""2,975,000""","""2,983,000""","""2,984,000""","""2,984,000""","""2,985,000""","""2,988,000""","""2,989,000""","""2,994,000""","""2,999,000""","""3,005,000""","""3,034,000""","""3,040,000""","""3,046,000""","""3,049,000""","""3,048,000""","""3,051,000""","""3,053,000""","""3,055,000""","""3,057,000""","""3,063,000""","""3,066,000""","""3,080,000""","""3,089,000""","""3,097,000""","""3,103,000""","""3,373,000""","""3,373,000""","""3,376,000""","""3,378,000""","""3,377,000""","""3,375,000""","""3,373,000""","""3,368,000""","""3,357,000""","""3,354,000""","""3,357,000""","""3,364,000""","""3,372,000""","""3,475,000""","""3,471,000""","""3,470,000""","""3,468,000""","""3,465,000""","""3,466,000""","""3,464,000""","""3,456,000""","""3,464,000""","""3,468,000""","""3,479,000""","""3,498,000""","""3,731,000""","""3,758,000""","""3,883,000""","""3,951,000""","""3,989,000""","""4,039,000""","""4,068,000""","""4,080,000""","""4,090,000""","""4,100,000""","""4,121,000""","""4,155,000""","""4,211,000""","""4,294,000""","""4,390,000""","""4,493,000""","""4,592,000""","""4,742,000""","""5,172,000""","""5,287,000""","""5,392,000""","""5,495,000""","""5,559,000""","""5,588,000""","""5,589,000""","""5,584,000""","""5,571,000""","""5,564,000""","""5,542,000""","""5,526,000""","""5,500,000""","""5,438,000""","""5,359,000""","""5,242,000""","""5,049,000""","""4,796,000""","""4,668,000""","""4,589,000""","""4,543,000""","""4,536,000""","""4,545,000""","""4,561,000""","""4,584,000""","""4,607,000""","""4,629,000""","""4,643,000""","""4,639,000""","""4,627,000""","""4,690,000""","""4,684,000""","""4,682,000""","""4,685,000""","""4,695,000""","""4,711,000""","""4,732,258""","""4,768,855""","""4,788,455""","""4,798,963""","""4,799,615""","""4,784,334""","""4,770,802""","""4,760,753""","""4,748,999""","""4,858,280""","""4,854,550""","""4,850,831""","""4,846,468""","""4,842,558""","""4,839,166""","""4,841,956""","""4,850,843"""
101,인천,중구,중구,중구,"""2,410,000""","""2,402,000""","""2,407,000""","""2,406,000""","""2,399,000""","""2,398,000""","""2,393,000""","""2,353,000""","""2,324,000""","""2,311,000""","""2,290,000""","""2,268,000""","""2,238,000""","""2,218,000""","""2,209,000""","""2,201,000""","""2,188,000""","""2,188,000""","""2,186,000""","""2,177,000""","""2,167,000""","""2,177,000""","""2,190,000""","""2,181,000""","""2,409,000""","""2,423,000""","""2,457,000""","""2,497,000""","""2,531,000""","""2,544,000""","""2,552,000""","""2,558,000""","""2,562,000""","""2,563,000""","""2,566,000""","""2,569,000""","""2,639,000""","""2,644,000""","""2,648,000""","""2,654,000""","""2,659,000""","""2,664,000""","""2,769,000""","""2,780,000""","""2,793,000""","""2,804,000""","""2,814,000""","""2,824,000""","""2,832,000""","""2,831,000""","""2,832,000""","""2,833,000""","""2,836,000""","""2,836,000""","""2,840,000""","""2,844,000""","""2,848,000""","""2,855,000""","""2,857,000""","""2,857,000""","""2,857,000""","""2,856,000""","""2,857,000""","""2,856,000""","""2,856,000""","""2,856,000""","""2,853,000""","""2,850,000""","""2,849,000""","""2,849,000""","""2,849,000""","""3,040,000""","""3,039,000""","""3,039,000""","""3,037,000""","""3,027,000""","""3,019,000""","""3,005,000""","""2,993,000""","""2,973,000""","""2,960,000""","""2,949,000""","""2,935,000""","""2,922,000""","""2,869,000""","""2,858,000""","""2,844,000""","""2,821,000""","""2,795,000""","""2,780,000""","""2,779,000""","""2,782,000""","""2,790,000""","""2,799,000""","""2,803,000""","""2,826,000""","""3,119,000""","""3,126,000""","""3,163,000""","""3,206,000""","""3,227,000""","""3,254,000""","""3,271,000""","""3,272,000""","""3,281,000""","""3,290,000""","""3,300,000""","""3,312,000""","""3,333,000""","""3,375,000""","""3,442,000""","""3,513,000""","""3,582,000""","""3,669,000""","""4,424,000""","""4,463,000""","""4,508,000""","""4,584,000""","""4,639,000""","""4,670,000""","""4,669,000""","""4,667,000""","""4,662,000""","""4,660,000""","""4,657,000""","""4,645,000""","""4,623,000""","""4,578,000""","""4,510,000""","""4,417,000""","""4,253,000""","""4,073,000""","""3,940,000""","""3,862,000""","""3,807,000""","""3,797,000""","""3,815,000""","""3,840,000""","""3,879,000""","""3,933,000""","""3,995,000""","""4,044,000""","""4,048,000""","""4,021,000""","""4,101,000""","""4,081,000""","""4,086,000""","""4,082,000""","""4,107,000""","""4,148,000""","""4,170,768""","""4,195,244""","""4,211,801""","""4,216,036""","""4,207,777""","""4,186,134""","""4,169,744""","""4,163,625""","""4,162,271""","""4,231,141""","""4,232,883""","""4,220,314""","""4,210,628""","""4,209,247""","""4,209,089""","""4,208,728""","""4,214,607"""
102,인천,동구,동구,동구,"""2,562,000""","""2,562,000""","""2,562,000""","""2,562,000""","""2,562,000""","""2,560,000""","""2,530,000""","""2,521,000""","""2,505,000""","""2,498,000""","""2,479,000""","""2,467,000""","""2,446,000""","""2,416,000""","""2,412,000""","""2,422,000""","""2,429,000""","""2,425,000""","""2,417,000""","""2,400,000""","""2,400,000""","""2,403,000""","""2,405,000""","""2,402,000""","""2,413,000""","""2,420,000""","""2,446,000""","""2,435,000""","""2,436,000""","""2,440,000""","""2,447,000""","""2,449,000""","""2,456,000""","""2,460,000""","""2,466,000""","""2,467,000""","""2,469,000""","""2,473,000""","""2,481,000""","""2,491,000""","""2,499,000""","""2,513,000""","""2,686,000""","""2,689,000""","""2,694,000""","""2,702,000""","""2,720,000""","""2,734,000""","""2,740,000""","""2,741,000""","""2,739,000""","""2,741,000""","""2,743,000""","""2,748,000""","""2,753,000""","""2,758,000""","""2,579,000""","""2,584,000""","""2,586,000""","""2,587,000""","""2,588,000""","""2,587,000""","""2,589,000""","""2,593,000""","""2,596,000""","""2,599,000""","""2,601,000""","""2,606,000""","""2,613,000""","""2,616,000""","""2,621,000""","""2,772,000""","""2,770,000""","""2,770,000""","""2,769,000""","""2,766,000""","""2,761,000""","""2,753,000""","""2,746,000""","""2,744,000""","""2,743,000""","""2,741,000""","""2,740,000""","""2,739,000""","""2,755,000""","""2,749,000""","""2,739,000""","""2,738,000""","""2,732,000""","""2,721,000""","""2,718,000""","""2,713,000""","""2,724,000""","""2,726,000""","""2,726,000""","""2,719,000""","""2,709,000""","""2,701,000""","""2,702,000""","""2,707,000""","""2,713,000""","""2,723,000""","""2,726,000""","""2,728,000""","""2,728,000""","""2,732,000""","""2,747,000""","""2,749,000""","""2,755,000""","""2,773,000""","""2,800,000""","""2,832,000""","""2,864,000""","""2,945,000""","""3,243,000""","""3,282,000""","""3,317,000""","""3,347,000""","""3,370,000""","""3,384,000""","""3,385,000""","""3,381,000""","""3,376,000""","""3,373,000""","""3,368,000""","""3,357,000""","""3,351,000""","""3,331,000""","""3,306,000""","""3,268,000""","""3,182,000""","""3,100,000""","""3,055,000""","""3,025,000""","""3,011,000""","""2,996,000""","""2,991,000""","""2,982,000""","""2,974,000""","""2,970,000""","""2,965,000""","""2,961,000""","""2,954,000""","""2,949,000""","""2,946,000""","""2,941,000""","""2,937,000""","""2,954,000""","""2,957,000""","""2,958,000""","""2,967,796""","""2,989,346""","""3,008,735""","""3,015,037""","""3,016,241""","""3,011,963""","""3,007,019""","""3,003,433""","""3,001,037""","""3,031,272""","""3,026,947""","""3,028,032""","""3,032,187""","""3,035,418""","""3,040,549""","""3,047,480""","""3,054,799"""
103,인천,남구,남구,남구,"""2,567,000""","""2,565,000""","""2,560,000""","""2,556,000""","""2,550,000""","""2,530,000""","""2,511,000""","""2,505,000""","""2,493,000""","""2,485,000""","""2,470,000""","""2,456,000""","""2,447,000""","""2,437,000""","""2,425,000""","""2,425,000""","""2,426,000""","""2,420,000""","""2,417,000""","""2,416,000""","""2,416,000""","""2,421,000""","""2,427,000""","""2,432,000""","""2,432,000""","""2,439,000""","""2,444,000""","""2,442,000""","""2,442,000""","""2,442,000""","""2,443,000""","""2,448,000""","""2,457,000""","""2,461,000""","""2,470,000""","""2,473,000""","""2,475,000""","""2,478,000""","""2,491,000""","""2,525,000""","""2,538,000""","""2,548,000""","""2,623,000""","""2,628,000""","""2,635,000""","""2,648,000""","""2,651,000""","""2,655,000""","""2,656,000""","""2,657,000""","""2,657,000""","""2,658,000""","""2,661,000""","""2,670,000""","""2,673,000""","""2,676,000""","""2,680,000""","""2,682,000""","""2,687,000""","""2,687,000""","""2,688,000""","""2,688,000""","""2,689,000""","""2,692,000""","""2,694,000""","""2,697,000""","""2,701,000""","""2,719,000""","""2,727,000""","""2,734,000""","""2,739,000""","""3,030,000""","""3,036,000""","""3,039,000""","""3,042,000""","""3,044,000""","""3,043,000""","""3,044,000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,인천,미추홀구,미추홀구,미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""3,041,000""","""3,038,000""","""3,038,000""","""3,044,000""","""3,049,000""","""3,056,000""","""3,125,000""","""3,121,000""","""3,122,000""","""3,119,000""","""3,116,000""","""3,112,000""","""3,110,000""","""3,107,000""","""3,111,000""","""3,111,000""","""3,112,000""","""3,136,000""","""3,282,000""","""3,309,000""","""3,374,000""","""3,424,000""","""3,444,000""","""3,455,000""","""3,469,000""","""3,487,000""","""3,498,000""","""3,512,000""","""3,532,000""","""3,554,000""","""3,574,000""","""3,622,000""","""3,673,000""","""3,720,000""","""3,791,000""","""3,946,000""","""3,999,000""","""4,064,000""","""4,131,000""","""4,215,000""","""4,263,000""","""4,302,000""","""4,306,000""","""4,302,000""","""4,298,000""","""4,293,000""","""4,277,000""","""4,253,000""","""4,236,000""","""4,180,000""","""4,122,000""","""4,040,000""","""3,920,000""","""3,796,000""","""3,708,000""","""3,650,000""","""3,605,000""","""3,586,000""","""3,572,000""","""3,566,000""","""3,568,000""","""3,561,000""","""3,567,000""","""3,561,000""","""3,538,000""","""3,514,000""","""3,531,000""","""3,521,000""","""3,509,000""","""3,516,000""","""3,520,000""","""3,539,000""","""3,555,952""","""3,591,617""","""3,608,695""","""3,624,716""","""3,623,366""","""3,610,928""","""3,600,931""","""3,594,047""","""3,589,678""","""3,868,607""","""3,872,766""","""3,867,257""","""3,860,568""","""3,857,557""","""3,859,661""","""3,864,337""","""3,872,023"""
105,인천,연수구,연수구,연수구,"""2,912,000""","""2,895,000""","""2,888,000""","""2,888,000""","""2,881,000""","""2,878,000""","""2,858,000""","""2,836,000""","""2,824,000""","""2,804,000""","""2,804,000""","""2,791,000""","""2,750,000""","""2,734,000""","""2,726,000""","""2,739,000""","""2,757,000""","""2,762,000""","""2,768,000""","""2,766,000""","""2,769,000""","""2,801,000""","""2,820,000""","""2,830,000""","""2,993,000""","""3,004,000""","""3,025,000""","""3,036,000""","""3,041,000""","""3,042,000""","""3,046,000""","""3,052,000""","""3,063,000""","""3,072,000""","""3,079,000""","""3,086,000""","""3,094,000""","""3,106,000""","""3,137,000""","""3,174,000""","""3,201,000""","""3,226,000""","""3,376,000""","""3,385,000""","""3,398,000""","""3,406,000""","""3,423,000""","""3,430,000""","""3,431,000""","""3,431,000""","""3,431,000""","""3,434,000""","""3,435,000""","""3,436,000""","""3,439,000""","""3,442,000""","""3,607,000""","""3,610,000""","""3,615,000""","""3,618,000""","""3,618,000""","""3,617,000""","""3,619,000""","""3,623,000""","""3,626,000""","""3,638,000""","""3,647,000""","""3,667,000""","""3,681,000""","""3,694,000""","""3,707,000""","""3,946,000""","""3,948,000""","""3,962,000""","""3,967,000""","""3,971,000""","""3,977,000""","""3,983,000""","""3,975,000""","""3,944,000""","""3,937,000""","""3,937,000""","""3,933,000""","""3,922,000""","""4,209,000""","""4,201,000""","""4,199,000""","""4,182,000""","""4,161,000""","""4,150,000""","""4,141,000""","""4,121,000""","""4,136,000""","""4,151,000""","""4,168,000""","""4,208,000""","""4,631,000""","""4,693,000""","""4,925,000""","""5,034,000""","""5,087,000""","""5,172,000""","""5,219,000""","""5,226,000""","""5,236,000""","""5,241,000""","""5,275,000""","""5,348,000""","""5,517,000""","""5,716,000""","""5,903,000""","""6,100,000""","""6,263,000""","""6,472,000""","""7,349,000""","""7,585,000""","""7,810,000""","""7,986,000""","""8,110,000""","""8,143,000""","""8,137,000""","""8,129,000""","""8,087,000""","""8,075,000""","""8,016,000""","""7,952,000""","""7,903,000""","""7,797,000""","""7,670,000""","""7,468,000""","""7,165,000""","""6,720,000""","""6,463,000""","""6,385,000""","""6,391,000""","""6,416,000""","""6,455,000""","""6,511,000""","""6,597,000""","""6,665,000""","""6,709,000""","""6,739,000""","""6,746,000""","""6,733,000""","""6,806,000""","""6,799,000""","""6,798,000""","""6,803,000""","""6,801,000""","""6,812,000""","""6,820,223""","""6,828,161""","""6,831,768""","""6,831,193""","""6,822,817""","""6,801,412""","""6,781,826""","""6,763,839""","""6,733,929""","""6,770,597""","""6,744,851""","""6,718,073""","""6,712,160""","""6,702,723""","""6,694,266""","""6,693,014""","""6,708,804"""
106,인천,남동구,남동구,남동구,"""2,945,000""","""2,945,000""","""2,945,000""","""2,945,000""","""2,946,000""","""2,946,000""","""2,940,000""","""2,921,000""","""2,894,000""","""2,878,000""","""2,863,000""","""2,839,000""","""2,829,000""","""2,803,000""","""2,788,000""","""2,790,000""","""2,796,000""","""2,792,000""","""2,787,000""","""2,777,000""","""2,773,000""","""2,781,000""","""2,782,000""","""2,795,000""","""2,802,000""","""2,806,000""","""2,820,000""","""2,821,000""","""2,823,000""","""2,823,000""","""2,826,000""","""2,829,000""","""2,837,000""","""2,844,000""","""2,850,000""","""2,851,000""","""2,854,000""","""2,860,000""","""2,870,000""","""2,890,000""","""2,902,000""","""2,920,000""","""3,097,000""","""3,098,000""","""3,102,000""","""3,108,000""","""3,113,000""","""3,119,000""","""3,120,000""","""3,119,000""","""3,123,000""","""3,125,000""","""3,123,000""","""3,125,000""","""3,129,000""","""3,136,000""","""3,142,000""","""3,145,000""","""3,150,000""","""3,152,000""","""3,152,000""","""3,148,000""","""3,147,000""","""3,149,000""","""3,151,000""","""3,152,000""","""3,156,000""","""3,169,000""","""3,177,000""","""3,183,000""","""3,192,000""","""3,392,000""","""3,394,000""","""3,396,000""","""3,398,000""","""3,396,000""","""3,397,000""","""3,399,000""","""3,397,000""","""3,395,000""","""3,396,000""","""3,403,000""","""3,412,000""","""3,414,000""","""3,487,000""","""3,485,000""","""3,490,000""","""3,488,000""","""3,486,000""","""3,484,000""","""3,481,000""","""3,472,000""","""3,476,000""","""3,480,000""","""3,483,000""","""3,500,000""","""3,710,000""","""3,717,000""","""3,805,000""","""3,903,000""","""3,968,000""","""4,029,000""","""4,055,000""","""4,054,000""","""4,049,000""","""4,051,000""","""4,068,000""","""4,114,000""","""4,167,000""","""4,243,000""","""4,336,000""","""4,412,000""","""4,503,000""","""4,639,000""","""5,120,000""","""5,197,000""","""5,260,000""","""5,352,000""","""5,405,000""","""5,415,000""","""5,417,000""","""5,415,000""","""5,407,000""","""5,397,000""","""5,378,000""","""5,384,000""","""5,351,000""","""5,296,000""","""5,228,000""","""5,124,000""","""4,927,000""","""4,664,000""","""4,527,000""","""4,463,000""","""4,408,000""","""4,392,000""","""4,394,000""","""4,406,000""","""4,423,000""","""4,455,000""","""4,472,000""","""4,488,000""","""4,488,000""","""4,485,000""","""4,483,000""","""4,478,000""","""4,474,000""","""4,480,000""","""4,487,000""","""4,503,000""","""4,524,968""","""4,557,846""","""4,570,403""","""4,572,109""","""4,565,336""","""4,545,886""","""4,522,100""","""4,509,156""","""4,506,332""","""4,546,304""","""4,545,359""","""4,550,198""","""4,549,895""","""4,550,837""","""4,551,936""","""4,555,807""","""4,564,151"""
107,인천,부평구,부평구,부평구,"""2,895,000""","""2,893,000""","""2,887,000""","""2,876,000""","""2,851,000""","""2,836,000""","""2,816,000""","""2,802,000""","""2,793,000""","""2,779,000""","""2,757,000""","""2,736,000""","""2,716,000""","""2,700,000""","""2,676,000""","""2,672,000""","""2,671,000""","""2,671,000""","""2,676,000""","""2,675,000""","""2,680,000""","""2,704,000""","""2,719,000""","""2,731,000""","""2,748,000""","""2,758,000""","""2,778,000""","""2,791,000""","""2,791,000""","""2,792,000""","""2,794,000""","""2,799,000""","""2,818,000""","""2,830,000""","""2,839,000""","""2,847,000""","""2,852,000""","""2,861,000""","""2,875,000""","""2,895,000""","""2,912,000""","""2,924,000""","""2,980,000""","""3,000,000""","""3,019,000""","""3,038,000""","""3,062,000""","""3,076,000""","""3,076,000""","""3,078,000""","""3,080,000""","""3,084,000""","""3,091,000""","""3,101,000""","""3,111,000""","""3,127,000""","""3,135,000""","""3,149,000""","""3,161,000""","""3,163,000""","""3,161,000""","""3,189,000""","""3,192,000""","""3,195,000""","""3,199,000""","""3,211,000""","""3,215,000""","""3,227,000""","""3,236,000""","""3,242,000""","""3,244,000""","""3,628,000""","""3,619,000""","""3,623,000""","""3,624,000""","""3,624,000""","""3,617,000""","""3,606,000""","""3,598,000""","""3,584,000""","""3,582,000""","""3,591,000""","""3,608,000""","""3,627,000""","""3,613,000""","""3,611,000""","""3,604,000""","""3,615,000""","""3,628,000""","""3,644,000""","""3,646,000""","""3,639,000""","""3,641,000""","""3,641,000""","""3,660,000""","""3,677,000""","""3,711,000""","""3,728,000""","""3,819,000""","""3,884,000""","""3,921,000""","""3,980,000""","""4,014,000""","""4,047,000""","""4,077,000""","""4,100,000""","""4,125,000""","""4,151,000""","""4,184,000""","""4,244,000""","""4,335,000""","""4,421,000""","""4,524,000""","""4,691,000""","""5,345,000""","""5,460,000""","""5,569,000""","""5,675,000""","""5,750,000""","""5,787,000""","""5,792,000""","""5,787,000""","""5,776,000""","""5,768,000""","""5,757,000""","""5,745,000""","""5,723,000""","""5,662,000""","""5,587,000""","""5,494,000""","""5,305,000""","""5,042,000""","""4,870,000""","""4,762,000""","""4,671,000""","""4,627,000""","""4,617,000""","""4,628,000""","""4,636,000""","""4,644,000""","""4,646,000""","""4,645,000""","""4,627,000""","""4,604,000""","""4,649,000""","""4,642,000""","""4,644,000""","""4,636,000""","""4,651,000""","""4,664,000""","""4,686,224""","""4,725,656""","""4,739,369""","""4,740,802""","""4,740,477""","""4,729,361""","""4,730,220""","""4,726,275""","""4,726,638""","""4,874,362""","""4,878,960""","""4,881,605""","""4,880,136""","""4,876,196""","""4,872,636""","""4,876,428""","""4,883,383"""
